timestamp_ms,p0_n,p1_n,p2_n,p3_n,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
2000,5.11,13.43,74.88,15.99,113.2,-43.5,814.1,60.73,-10.73,-5.36,30.51
2020,0,6.48,70.83,29.77,25.0,-87.8,823.1,45.35,-12.96,-5.0,30.63
2040,5.92,1.17,62.72,37.87,64.1,-114.5,916.8,39.61,-16.03,-4.45,31.01
2060,0,0.26,45.26,46.5,55.5,-192.6,891.8,32.52,-19.04,-8.38,30.65
2080,0,4.95,35.62,52.95,-21.5,-221.3,974.3,13.79,-18.26,-2.18,30.85
2100,0,1.35,21.97,55.98,14.2,-182.6,968.2,0.31,-17.53,-2.0,30.93
2120,3.15,0,14.0,60.79,39.2,-207.6,1014.8,-12.26,-16.05,0.46,30.84
2140,0.4,0,2.43,51.12,48.1,-203.3,1014.3,-30.98,-21.54,6.17,31.05
2160,8.54,4.2,6.28,42.45,-27.8,-117.4,993.8,-41.3,-15.66,4.2,30.88
2180,0,0,0,26.28,-21.4,-191.2,990.7,-53.67,-12.82,4.12,30.68
2200,0,0,0,21.89,-101.4,-95.2,985.1,-63.52,-7.94,4.83,30.54
2220,0,4.18,1.11,8.84,-118.2,-81.6,986.8,-63.95,-5.89,-0.26,30.46
2240,0,0,0,4.24,-86.2,-7.5,996.2,-67.59,0.56,5.16,30.25
2260,3.6,0,1.98,2.83,-29.8,-52.2,948.5,-72.08,3.15,-4.33,30.06
2280,0,2.46,0.81,3.92,-73.1,114.9,1010.2,-64.28,7.06,-3.08,30.07
2300,1.06,0,4.11,0,-122.4,87.7,965.2,-58.9,11.34,-2.98,29.45
2320,0,3.72,1.45,4.59,-26.1,137.2,1028.5,-53.42,8.41,-3.03,28.89
2340,3.09,0,4.49,1.48,12.2,118.6,951.1,-35.87,28.43,-3.69,28.78
2360,3.01,1.11,1.42,0,5.6,42.0,963.9,-28.01,20.4,-4.72,28.21
2380,3.57,1.81,0,3.78,-49.0,212.7,951.5,-14.85,21.44,-5.17,28.58
2400,78.79,24.44,4.17,1.54,21.1,128.6,976.5,4.41,13.04,4.04,27.91
2420,69.86,30.5,5.98,3.81,-26.3,93.9,1021.1,11.76,23.58,2.25,28.14
2440,54.36,40.98,14.81,0.12,24.3,98.4,923.9,26.62,17.35,2.34,28.53
2460,39.21,51.38,28.08,3.4,11.2,62.6,860.1,36.54,17.12,0.68,29.18
2480,21.85,55.32,35.55,0.48,149.3,132.0,872.9,47.56,13.53,3.14,29.12
2500,16.29,53.46,49.96,1.73,48.6,89.6,870.1,60.92,5.47,4.94,29.27
2520,5.46,47.14,57.06,2.58,53.1,-27.4,772.8,64.99,-0.53,1.99,29.73
2540,0.51,38.73,71.63,0.79,129.3,-29.2,782.7,67.42,6.02,3.57,30.12
2560,0,27.02,79.49,1.56,66.1,49.1,848.4,67.86,-2.94,-0.75,30.24
2580,0,21.88,79.62,10.55,116.9,-9.8,835.7,71.21,-6.41,-3.22,30.43
2600,1.08,15.57,74.76,18.83,115.6,-63.9,826.0,60.33,-8.28,-6.75,30.46
2620,0,3.7,71.95,28.13,74.9,-51.0,809.8,54.71,-8.51,-3.92,30.7
2640,2.62,3.39,54.42,39.28,26.8,-67.1,907.3,41.87,-16.43,-6.37,31.18
2660,0.04,3.63,48.11,52.85,22.3,-205.9,902.4,29.9,-14.02,-5.11,30.7
2680,0,0,32.42,55.2,-3.8,-158.6,942.1,13.31,-29.73,-1.6,30.61
2700,4.26,0,24.12,61.75,4.0,-163.1,989.9,1.94,-22.47,0.95,30.76
2720,0.72,0,11.63,62.54,-11.9,-139.4,1001.7,-16.78,-18.4,-0.62,31.26
2740,0,3.21,5.15,54.93,-29.3,-199.5,1015.2,-25.2,-15.39,4.14,30.87
2760,0,0,3.3,36.88,-101.3,-43.4,980.1,-40.74,-11.6,3.26,30.89
2780,0,0.84,4.15,24.71,-119.2,-138.3,1050.4,-52.89,-23.78,3.24,30.63
2800,2.16,1.74,2.74,19.79,-139.2,-83.2,971.4,-56.88,-12.94,1.94,30.9
2820,0,0,0,12.47,-109.0,41.6,995.0,-62.56,-7.32,0.43,30.45
2840,0,0.14,3.51,8.01,-166.3,-90.1,1034.4,-72.66,-2.25,-2.95,30.48
2860,4.3,0,1.95,3.72,-112.8,41.5,981.9,-72.4,5.63,-2.83,30.06
2880,1.42,4.78,0,0.6,-135.6,48.8,894.1,-67.81,6.61,-4.18,29.45
2900,0,0.41,0,0,-106.6,198.1,995.2,-58.93,8.35,-6.9,29.41
2920,0,0,4.15,1.2,-57.6,88.8,1000.9,-51.76,12.62,-6.13,29.43
2940,0,1.42,1.01,0.84,-106.6,154.6,1025.2,-41.95,21.65,-6.51,28.75
2960,0.18,0,0,0,-33.0,236.6,1001.7,-25.74,21.61,-3.73,28.4
2980,0,1.16,0,0,113.1,102.6,1057.4,-18.76,23.61,-4.84,28.41
3000,72.23,15.68,6.98,0,6.2,208.4,1024.0,4.57,13.94,0.46,28.24
3020,69.08,26.16,6.4,1.5,21.3,149.4,950.3,11.55,27.17,6.04,28.24
3040,52.94,39.57,16.91,0,90.7,218.2,919.4,25.76,19.2,1.78,28.75
3060,39.68,44.75,26.31,0,77.4,109.2,902.5,38.68,21.21,4.6,29.33
3080,22.76,52.45,38.7,0,70.9,132.0,838.5,50.99,9.05,4.85,29.18
3100,9.47,51.62,44.71,0,89.8,14.5,821.7,64.62,8.06,3.05,29.17
3120,2.87,47.34,57.44,0,100.0,-41.9,815.2,67.51,5.45,2.23,29.93
3140,0,40.53,70.35,0.83,104.0,-68.0,822.0,68.95,-6.7,3.52,30.13
3160,0,30.66,76.23,5.36,30.0,-107.9,770.8,67.52,1.76,-3.64,30.49
3180,0,19.18,79.61,6.84,130.9,-30.7,785.9,65.16,-6.03,-5.34,30.1
3200,0,10.3,71.92,15.0,126.2,-184.3,830.5,59.85,-13.78,-3.72,30.32
3220,0,6.22,68.23,26.6,80.3,-104.6,814.0,56.17,-19.04,-6.42,30.72
3240,1.54,6.52,57.53,38.37,60.2,-157.5,926.8,39.39,-16.41,-5.51,30.91
3260,0,2.27,43.56,51.58,43.7,-150.9,869.5,31.19,-24.88,-3.38,30.62
3280,1.13,0,27.95,58.82,-57.2,-192.9,953.9,11.55,-18.84,-1.15,31.23
3300,1.7,0.31,21.46,65.62,-77.1,-181.0,1001.2,-2.14,-16.7,4.06,30.97
3320,0,1.75,14.88,60.29,8.0,-187.8,1021.3,-12.67,-13.1,6.41,30.96
3340,3.14,0,8.63,45.4,-37.7,-133.5,1010.9,-24.9,-21.59,0.28,30.71
3360,0.31,0.04,8.61,40.21,-33.4,-95.7,956.5,-47.56,-18.14,5.32,31.11
3380,1.78,1.76,3.27,26.42,-48.2,-36.8,1008.9,-57.87,-13.62,3.91,30.93
3400,2.13,0.24,0,17.22,-57.9,-94.9,1015.4,-62.21,-13.16,1.8,30.33
3420,1.07,3.05,2.67,9.88,-144.8,60.6,1021.3,-61.27,-5.24,1.4,30.35
3440,0,0,0,7.23,-102.0,56.7,986.4,-68.98,4.49,-2.69,30.12
3460,0,0,0,2.85,-150.5,11.3,1011.4,-70.66,-10.41,-0.69,30.09
3480,0,0,0,0,-129.5,40.8,978.9,-62.84,9.43,-3.7,29.7
3500,0.35,0,1.87,0,-8.1,18.8,964.4,-63.01,4.61,-4.2,29.39
3520,0.02,2.25,5.76,0,-78.5,144.5,1000.5,-54.53,16.11,-6.33,29.31
3540,0,0,0,2.6,-112.8,105.0,1024.5,-40.24,14.06,-3.24,28.94
3560,0,0,0.2,0,-0.9,189.2,962.3,-23.27,22.84,-4.28,28.79
3580,0.91,0.08,1.69,4.03,-101.3,198.2,1019.2,-18.71,14.09,-2.0,28.51
3600,78.98,22.41,0.45,3.21,75.2,131.8,1043.0,0.35,21.63,-0.58,27.64
3620,65.22,31.45,8.34,3.32,-12.2,139.3,938.8,9.13,25.5,3.69,28.25
3640,61.03,40.15,18.39,0.49,13.4,122.0,877.9,23.16,14.93,1.49,28.63
3660,34.77,57.08,26.35,6.47,54.0,165.7,915.3,42.14,12.61,3.82,28.82
3680,15.76,54.36,33.79,0,52.6,123.7,831.3,58.7,10.17,3.54,29.32
3700,7.91,52.91,48.02,0,51.3,62.7,841.8,56.76,11.21,5.59,29.52
3720,4.67,48.17,62.4,4.3,138.1,21.9,825.4,65.66,0.57,2.24,29.47
3740,2.7,44.73,71.33,1.32,156.1,90.2,846.1,70.62,9.64,-0.97,30.0
3760,1.76,25.73,71.75,7.33,70.5,6.1,830.7,71.46,-9.25,-4.9,30.51
3780,0.95,20.85,79.06,7.41,20.7,-15.9,771.4,63.51,-8.78,-3.38,30.72
3800,0.13,9.32,79.48,21.54,115.5,-93.0,800.0,63.19,-19.58,-7.93,30.52
3820,0,3.8,66.72,25.61,60.6,-111.7,902.2,52.27,-14.44,-7.22,30.75
3840,1.61,1.78,62.46,39.27,30.3,-184.1,920.3,40.31,-17.62,-5.0,30.67
3860,0,2.63,47.86,45.93,69.5,-98.1,908.2,34.45,-21.29,-2.04,30.57
3880,0,0,32.38,62.96,51.7,-152.1,951.5,16.91,-17.22,-2.47,30.8
3900,1.74,0.89,26.8,55.78,-61.1,-120.2,967.3,-0.87,-20.21,3.76,30.74
3920,0,2.02,9.51,56.06,38.6,-105.4,998.0,-18.14,-17.04,2.37,30.85
3940,4.58,0,9.14,48.46,-54.8,-172.8,1005.2,-33.11,-17.0,3.14,31.12
3960,0,2.27,5.11,38.78,-79.9,-139.1,914.4,-44.65,-20.59,6.79,30.9
3980,1.52,4.12,1.12,27.23,-154.4,-154.4,1043.1,-50.62,-11.78,2.65,30.57
4000,0.47,0,4.03,16.98,-51.0,-97.9,963.6,-63.41,-13.27,4.71,30.69
4019,0,0,0,5.67,-7.5,53.9,1049.0,-62.47,-13.59,2.9,30.49
4040,0.17,1.57,0,3.43,-126.5,58.6,985.7,-71.77,1.02,2.63,30.34
4059,0,0,0,6.81,-173.3,35.6,1033.5,-70.03,5.09,-1.05,29.95
4080,10.42,0,0,0,-56.9,27.4,1007.5,-69.34,5.98,-0.52,29.78
4100,0.11,0,0,0,-92.1,62.9,1014.5,-59.25,8.13,-5.07,29.53
4120,0,3.59,0.46,0,17.9,-9.0,967.7,-54.49,6.42,-4.57,29.22
4140,0,1.2,0,0,-170.7,154.3,1041.5,-35.48,17.39,-2.69,28.71
4160,1.84,0,0,0.63,-15.8,106.2,1020.2,-29.37,9.68,-6.54,28.47
4180,2.65,0,3.43,0,3.3,111.7,1053.1,-13.11,15.02,-3.29,28.35
4200,69.81,17.85,5.29,1.02,20.9,69.9,1032.2,1.31,15.36,0.61,27.82
4220,68.08,33.58,14.76,0,-7.1,226.8,966.4,18.01,18.72,4.09,28.12
4240,55.58,41.0,19.2,0.51,33.9,148.7,920.5,34.79,13.9,2.28,28.52
4260,32.13,50.88,27.74,4.94,93.8,-54.2,881.4,41.44,20.46,4.99,28.55
4280,21.59,55.15,39.36,0,90.7,162.9,808.7,50.92,15.47,6.97,29.62
4300,17.46,57.46,42.3,0,148.7,157.5,903.9,58.46,9.89,3.25,29.5
4320,7.2,49.76,60.6,1.97,157.4,72.0,794.1,66.69,6.19,2.01,29.75
4340,1.87,35.84,67.45,6.62,91.2,-30.8,753.6,73.34,9.03,-3.35,30.16
4360,1.2,26.39,76.69,1.41,127.6,-12.6,797.7,66.38,-1.61,-1.47,30.16
4380,2.59,18.47,78.81,7.5,183.3,14.4,790.1,64.12,-1.3,-4.6,30.3
4400,0,11.27,72.43,25.24,125.9,-91.9,860.8,58.3,-12.45,-5.38,30.3
4420,0,4.17,72.36,35.23,78.8,-120.8,831.4,50.73,-8.21,-10.81,30.64
4440,2.56,4.32,55.29,35.86,93.8,-149.1,941.4,39.1,-17.23,-5.71,31.14
4460,3.88,1.86,40.75,49.04,50.8,-139.2,964.9,26.15,-20.31,-3.8,30.79
4480,0,2.08,33.95,50.03,31.0,-190.3,930.3,11.48,-26.9,-3.97,31.01
4500,5.7,4.02,22.16,59.04,-123.6,-121.4,972.7,-2.62,-20.32,-0.74,31.35
4520,4.01,0.33,11.82,64.34,26.4,-138.4,1034.1,-17.13,-15.78,2.54,31.01
4540,0.12,0,8.52,49.44,-86.4,-138.2,1011.2,-26.16,-25.17,7.05,30.95
4560,1.71,1.91,9.48,42.81,-45.1,-109.5,933.5,-42.3,-18.46,1.39,31.18
4580,0,0,2.98,30.89,-2.7,-100.2,963.8,-51.21,-18.47,1.64,30.41
4600,4.81,0,0,20.72,1.2,-115.0,995.9,-60.21,-14.74,1.82,30.45
4620,0.66,0.32,5.2,11.81,-95.4,-79.5,924.9,-60.13,-15.16,2.29,30.45
4640,3.67,1.4,0,3.58,-101.4,-113.1,1083.1,-67.2,-13.47,2.44,30.26
4660,5.42,0,3.04,1.21,-30.5,15.0,991.5,-66.87,8.05,-2.48,30.11
4680,5.58,0,0.33,6.59,-147.2,112.6,1006.9,-64.11,2.31,-8.2,29.57
4700,0,4.52,1.99,3.69,-83.9,42.2,1015.7,-61.47,10.28,-2.22,29.41
4720,2.87,0,0,0,-28.7,20.1,973.0,-52.02,12.84,-2.16,29.15
4740,0,1.63,7.27,0.09,-39.3,218.9,985.8,-35.71,18.66,-5.95,28.88
4760,0,1.56,1.59,0,-31.2,69.7,1016.4,-27.15,20.25,-3.66,28.52
4780,0,1.94,0,5.29,-77.2,104.2,1016.5,-15.99,19.36,-1.75,28.35
4800,75.35,23.49,9.41,3.09,7.9,157.7,949.6,-3.16,19.84,1.27,27.88
4820,73.36,31.61,6.31,0.22,4.1,188.2,941.2,15.67,23.93,2.16,28.61
4840,54.5,41.12,9.71,2.02,27.6,78.8,955.6,28.29,27.85,6.53,28.7
4860,36.65,51.87,27.89,0,120.7,8.5,879.8,39.4,22.08,4.59,29.0
4880,20.31,55.07,38.77,1.28,114.5,89.8,874.0,50.23,7.6,6.89,29.11
4900,10.65,56.15,50.77,5.41,42.5,40.9,837.9,64.07,3.97,2.59,29.18
4920,0,52.05,60.14,0,110.5,41.7,844.1,64.2,-2.69,2.42,29.77
4940,3.41,35.41,65.35,4.77,27.1,5.7,812.4,66.04,0.91,0.52,29.92
4960,1.27,31.37,75.83,7.68,74.9,81.3,817.4,64.67,3.08,-2.38,30.23
4980,0,19.08,83.92,12.8,209.2,-43.0,817.7,64.18,-11.41,-1.59,30.47
5000,0,10.6,73.88,17.9,139.1,-65.0,773.3,54.93,-9.62,-4.62,30.93
5020,0,4.91,70.63,28.09,160.0,-96.1,832.5,55.24,-13.35,-6.01,30.45
5040,0,3.9,52.61,38.78,98.1,-74.6,840.3,44.07,-13.04,-6.81,30.64
5060,0.88,0,45.97,51.39,17.9,-142.1,925.6,33.09,-18.35,-0.39,30.79
5080,2.5,0,30.68,60.36,60.2,-175.3,943.7,11.12,-25.88,-3.24,31.32
5100,4.08,0,20.05,57.57,48.6,-159.6,1021.9,-1.82,-23.89,-4.29,30.59
5120,0.72,0,15.42,57.33,-31.8,-87.2,976.8,-13.47,-26.28,2.63,31.01
5140,3.13,0,11.29,45.13,-73.2,-158.7,973.6,-26.63,-17.73,5.74,30.68
5160,0,4.57,9.43,40.53,-64.5,-137.7,997.1,-47.94,-17.27,3.25,30.87
5180,1.69,1.47,5.48,23.68,0.5,-128.7,1025.1,-53.02,-12.31,7.37,30.53
5200,1.31,0,1.76,14.94,-91.8,-67.3,1078.7,-52.89,-19.91,1.24,30.93
5220,0,0,4.34,10.27,-102.5,-24.2,986.9,-66.74,-14.43,1.89,30.26
5240,5.39,1.22,1.35,6.4,-163.9,-28.5,1027.4,-70.44,-9.47,2.55,30.48
5260,1.83,0,0,4.83,-73.4,-19.1,996.7,-63.49,1.01,-2.52,29.77
5280,0,0.86,1.64,0,-90.4,123.7,1007.1,-63.91,12.45,-0.08,29.65
5300,1.11,3.25,0.44,0,-101.1,123.3,958.7,-56.24,17.36,-5.51,29.65
5320,0,0,0,0,-30.5,163.5,1000.6,-52.14,16.6,-6.27,29.0
5340,0,0,0,0,-140.4,97.5,986.1,-39.03,11.17,-10.03,28.73
5360,1.33,0.96,0,0.99,-70.0,192.5,967.7,-25.93,16.93,-3.32,28.5
5380,2.46,5.12,0.5,0,-31.2,122.5,1010.9,-12.17,27.44,-0.76,28.79
5400,72.08,19.95,6.93,1.82,-62.9,112.6,987.1,-3.48,16.05,-3.11,27.99
5420,66.97,30.38,15.42,0,-33.7,107.5,940.8,11.98,20.05,0.94,28.06
5440,55.67,35.75,20.45,0,33.5,164.5,899.4,33.89,23.53,7.32,28.63
5460,34.13,48.46,23.29,1.77,-7.6,155.1,896.7,38.53,18.88,1.33,28.88
5480,24.84,56.35,39.1,0,128.6,44.8,829.0,45.04,16.78,4.19,28.9
5500,5.92,55.24,41.05,0.47,-2.2,93.4,873.2,56.43,7.4,2.71,29.51
5520,3.21,50.08,57.16,2.96,65.1,128.0,814.9,63.91,4.23,3.72,30.06
5540,0,36.83,76.98,0.51,72.9,11.4,782.8,70.44,-1.36,1.05,29.58
5560,3.42,34.6,77.01,9.26,167.3,-29.0,779.8,67.95,-5.65,-2.8,30.04
5580,0,15.43,77.94,10.4,117.3,-82.6,847.1,66.74,-0.3,-3.96,30.64
5600,0,13.14,83.69,18.38,158.7,-98.3,805.6,63.8,-6.15,-5.65,30.58
5620,2.68,6.84,72.67,29.9,38.7,-108.3,842.9,47.59,-9.22,-5.76,30.57
5640,3.32,9.74,50.81,34.94,34.4,-76.2,865.5,39.37,-6.05,-4.71,30.56
5660,0.14,2.99,48.7,55.79,127.1,-86.2,889.3,28.11,-25.37,-2.74,30.81
5680,0.56,0.02,29.72,59.13,11.6,-98.0,955.2,13.7,-17.38,-3.88,30.94
5700,5.34,5.5,22.94,60.48,-12.4,-194.0,985.4,-3.7,-16.06,-0.96,31.05
5720,3.01,1.2,15.43,52.59,36.1,-171.6,989.1,-17.62,-15.97,3.59,30.59
5740,1.41,0,13.81,44.37,-63.3,-62.8,982.4,-24.0,-21.17,4.83,30.64
5760,3.03,3.11,6.49,40.08,-73.5,-177.0,1053.1,-39.55,-22.79,6.29,30.92
5780,0,2.73,2.94,27.85,-54.3,-50.0,1025.2,-54.71,-2.28,3.84,30.94
